"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10manure.sAntonio.digester.TVFA","santonio_plus10tomato.sAntonio.digester.TVFA","santonio_plus20maize.sAntonio.digester.TVFA","santonio_plus20manure.sAntonio.digester.TVFA","santonio_plus20tomato.sAntonio.digester.TVFA","santonio_plus30maize.sAntonio.digester.TVFA","santonio_plus30manure.sAntonio.digester.TVFA","santonio_plus30tomato.sAntonio.digester.TVFA"
2.666666666666667,560.9126561328726,560.9126561328726,560.9126561328726,560.9126561328726,560.9126561328726,560.9126561328726,560.9126561328726,560.9126561328726,560.9126561328726
2.708333333333333,560.9126164444874,560.9126164444874,560.9126164444874,560.9126164444874,560.9126164444874,560.9126164444874,560.9126164444874,560.9126164444874,560.9126164444874
2.75,560.9125767561021,560.9125767561021,560.9125767561021,560.9125767561021,560.9125767561021,560.9125767561021,560.9125767561021,560.9125767561021,560.9125767561021
2.791666666666667,560.912537067717,560.912537067717,560.912537067717,560.912537067717,560.912537067717,560.912537067717,560.912537067717,560.912537067717,560.912537067717
2.833333333333333,560.9124973793316,560.9124973793316,560.9124973793316,560.9124973793316,560.9124973793316,560.9124973793316,560.9124973793316,560.9124973793316,560.9124973793316
2.875,560.9124576909466,560.9124576909466,560.9124576909466,560.9124576909466,560.9124576909466,560.9124576909466,560.9124576909466,560.9124576909466,560.9124576909466
2.916666666666667,560.9124180025614,560.9124180025614,560.9124180025614,560.9124180025614,560.9124180025614,560.9124180025614,560.9124180025614,560.9124180025614,560.9124180025614
2.958333333333333,560.9123783141762,560.9123783141762,560.9123783141762,560.9123783141762,560.9123783141762,560.9123783141762,560.9123783141762,560.9123783141762,560.9123783141762
3,560.9123386257908,560.9123386257908,560.9123386257908,560.9123386257908,560.9123386257908,560.9123386257908,560.9123386257908,560.9123386257908,560.9123386257908
3.041666666666667,560.9122989374055,560.9122989374055,560.9122989374055,560.9122989374055,560.9122989374055,560.9122989374055,560.9122989374055,560.9122989374055,560.9122989374055
3.083333333333333,560.9122592490203,560.9122592490203,560.9122592490203,560.9122592490203,560.9122592490203,560.9122592490203,560.9122592490203,560.9122592490203,560.9122592490203
3.125,560.912219560635,560.912219560635,560.912219560635,560.912219560635,560.912219560635,560.912219560635,560.912219560635,560.912219560635,560.912219560635
3.166666666666667,560.9121798722498,560.9121798722498,560.9121798722498,560.9121798722498,560.9121798722498,560.9121798722498,560.9121798722498,560.9121798722498,560.9121798722498
3.208333333333333,560.9121401838646,560.9121401838646,560.9121401838646,560.9121401838646,560.9121401838646,560.9121401838646,560.9121401838646,560.9121401838646,560.9121401838646
3.25,560.9121004954794,560.9121004954794,560.9121004954794,560.9121004954794,560.9121004954794,560.9121004954794,560.9121004954794,560.9121004954794,560.9121004954794
3.291666666666667,560.9120608070941,560.9120608070941,560.9120608070941,560.9120608070941,560.9120608070941,560.9120608070941,560.9120608070941,560.9120608070941,560.9120608070941
3.333333333333333,560.9120211187089,560.9120211187089,560.9120211187089,560.9120211187089,560.9120211187089,560.9120211187089,560.9120211187089,560.9120211187089,560.9120211187089
3.375,560.9119814303236,560.9119814303236,560.9119814303236,560.9119814303236,560.9119814303236,560.9119814303236,560.9119814303236,560.9119814303236,560.9119814303236
3.416666666666667,560.9119417419383,560.9119417419383,560.9119417419383,560.9119417419383,560.9119417419383,560.9119417419383,560.9119417419383,560.9119417419383,560.9119417419383
3.458333333333333,560.911902053553,560.911902053553,560.911902053553,560.911902053553,560.911902053553,560.911902053553,560.911902053553,560.911902053553,560.911902053553
3.5,560.911862365168,560.911862365168,560.911862365168,560.911862365168,560.911862365168,560.911862365168,560.911862365168,560.911862365168,560.911862365168
3.541666666666667,560.9118226767827,560.9118226767827,560.9118226767827,560.9118226767827,560.9118226767827,560.9118226767827,560.9118226767827,560.9118226767827,560.9118226767827
3.583333333333333,560.9117829883974,560.9117829883974,560.9117829883974,560.9117829883974,560.9117829883974,560.9117829883974,560.9117829883974,560.9117829883974,560.9117829883974
3.625,560.9117433000122,560.9117433000122,560.9117433000122,560.9117433000122,560.9117433000122,560.9117433000122,560.9117433000122,560.9117433000122,560.9117433000122
3.666666666666667,560.9117036116269,560.9117036116269,560.9117036116269,560.9117036116269,560.9117036116269,560.9117036116269,560.9117036116269,560.9117036116269,560.9117036116269
3.708333333333333,560.9116740600235,560.9116740600235,560.9116740600235,560.9116740600235,560.9116740600235,560.9116740600235,560.9116740600235,560.9116740600235,560.9116740600235
3.75,560.9116681255458,560.9116681255458,560.9116681255458,560.9116681255458,560.9116681255458,560.9116681255458,560.9116681255458,560.9116681255458,560.9116681255458
3.791666666666667,560.911662191068,560.911662191068,560.911662191068,560.911662191068,560.911662191068,560.911662191068,560.911662191068,560.911662191068,560.911662191068
3.833333333333333,560.91165625659,560.91165625659,560.91165625659,560.91165625659,560.91165625659,560.91165625659,560.91165625659,560.91165625659,560.91165625659
3.875,560.9116503221125,560.9116503221125,560.9116503221125,560.9116503221125,560.9116503221125,560.9116503221125,560.9116503221125,560.9116503221125,560.9116503221125
3.916666666666667,560.9116443876347,560.9116443876347,560.9116443876347,560.9116443876347,560.9116443876347,560.9116443876347,560.9116443876347,560.9116443876347,560.9116443876347
3.958333333333333,560.9116384531569,560.9116384531569,560.9116384531569,560.9116384531569,560.9116384531569,560.9116384531569,560.9116384531569,560.9116384531569,560.9116384531569
4,560.9116325186792,560.9116325186792,560.9116325186792,560.9116325186792,560.9116325186792,560.9116325186792,560.9116325186792,560.9116325186792,560.9116325186792
4.041666666666667,560.9116265842014,560.9116265842014,560.9116265842014,560.9116265842014,560.9116265842014,560.9116265842014,560.9116265842014,560.9116265842014,560.9116265842014
4.083333333333333,560.9116206497237,560.9116206497237,560.9116206497237,560.9116206497237,560.9116206497237,560.9116206497237,560.9116206497237,560.9116206497237,560.9116206497237
4.125,560.9116147152458,560.9116147152458,560.9116147152458,560.9116147152458,560.9116147152458,560.9116147152458,560.9116147152458,560.9116147152458,560.9116147152458
