"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10manure.sAntonio.digester.TVFA","santonio_plus10tomato.sAntonio.digester.TVFA","santonio_plus20manure.sAntonio.digester.TVFA"
0.875,560.9171388955455,560.9171388955455,560.9171388955455,560.9171388955455
0.9166666666666666,560.9169581877489,560.9169581877489,560.9169581877489,560.9169581877489
0.9583333333333334,560.9167774799525,560.9167774799525,560.9167774799525,560.9167774799525
1,560.916596772156,560.916596772156,560.916596772156,560.916596772156
1.041666666666667,560.9164160643593,560.9164160643593,560.9164160643593,560.9164160643593
1.083333333333333,560.9162439018693,560.9162439018693,560.9162439018693,560.9162439018693
1.125,560.9161103206824,560.9161103206824,560.9161103206824,560.9161103206824
1.166666666666667,560.9159767394956,560.9159767394956,560.9159767394956,560.9159767394956
1.208333333333333,560.9158431583087,560.9158431583087,560.9158431583087,560.9158431583087
1.25,560.9157095771221,560.9157095771221,560.9157095771221,560.9157095771221
1.291666666666667,560.9155759959353,560.9155759959353,560.9155759959353,560.9155759959353
1.333333333333333,560.9154424147486,560.9154424147486,560.9154424147486,560.9154424147486
1.375,560.9153088335618,560.9153088335618,560.9153088335618,560.9153088335618
1.416666666666667,560.915175252375,560.915175252375,560.915175252375,560.915175252375
1.458333333333333,560.9150416711882,560.9150416711882,560.9150416711882,560.9150416711882
1.5,560.9149080900014,560.9149080900014,560.9149080900014,560.9149080900014
1.541666666666667,560.9147745088147,560.9147745088147,560.9147745088147,560.9147745088147
1.583333333333333,560.9146409276279,560.9146409276279,560.9146409276279,560.9146409276279
1.625,560.9145421301492,560.9145421301492,560.9145421301492,560.9145421301492
1.666666666666667,560.9144660309023,560.9144660309023,560.9144660309023,560.9144660309023
1.708333333333333,560.9143899316555,560.9143899316555,560.9143899316555,560.9143899316555
1.75,560.9143138324084,560.9143138324084,560.9143138324084,560.9143138324084
1.791666666666667,560.9142377331614,560.9142377331614,560.9142377331614,560.9142377331614
1.833333333333333,560.9141616339144,560.9141616339144,560.9141616339144,560.9141616339144
1.875,560.9140855346676,560.9140855346676,560.9140855346676,560.9140855346676
1.916666666666667,560.9140094354207,560.9140094354207,560.9140094354207,560.9140094354207
1.958333333333333,560.9139333361737,560.9139333361737,560.9139333361737,560.9139333361737
2,560.9138572369269,560.9138572369269,560.9138572369269,560.9138572369269
2.041666666666667,560.9137811376797,560.9137811376797,560.9137811376797,560.9137811376797
2.083333333333333,560.913705038433,560.913705038433,560.913705038433,560.913705038433
2.125,560.913628939186,560.913628939186,560.913628939186,560.913628939186
2.166666666666667,560.9135528399391,560.9135528399391,560.9135528399391,560.9135528399391
